dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.057757,1.200256,6.701531,0.825383,-2.200000,0.000000,4.020589
0.050000,7.032660,1.171038,6.740050,0.715383,-2.200000,0.000000,3.985314
0.050000,7.010366,1.146684,6.773069,0.605383,-2.200000,-0.000000,3.957266
0.050000,6.991284,1.126855,6.800588,0.495383,-2.200000,0.000000,3.935320
0.050000,6.975605,1.111180,6.822759,0.391451,-2.078628,2.427444,3.918525
0.050000,6.963207,1.099143,6.840039,0.299742,-1.834183,4.888889,3.905953
0.050000,6.953782,1.090190,6.853039,0.220255,-1.589739,4.888889,3.896782
0.050000,6.946967,1.083816,6.862370,0.152990,-1.345294,4.888889,3.890345
0.050000,6.942363,1.079555,6.868643,0.097948,-1.100850,4.888889,3.886085
0.050000,6.939545,1.076966,6.872470,0.055128,-0.856406,4.888889,3.883513
0.050000,6.938076,1.075621,6.874462,0.024529,-0.611961,4.888889,3.882182
0.050000,6.937510,1.075104,6.875229,0.006154,-0.367517,4.888889,3.881670
0.050000,6.937396,1.075000,6.875383,0.000000,-0.123072,4.888889,3.881568
0.050000,6.937396,1.075000,6.875383,0.000000,0.000000,2.461445,3.881568
